"","date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Sweden","United.Kingdom"
"433",2021-03-29,497.551862418901,550.607964597676,715.081730258931,401.055284690865,568.558703686156,NA,NA,1368.33683066379,161.238321910851,711.436336801089,252.428314395127,312.123558186185,1196.46904107705,158.271210218097,507.894807558692,377.50629177153,312.11258814738,512.629216118744,443.715948853126,563.986116784109,922.862915709271,60.3603306418834,400.536548586625,823.84461677364,595.268988345472,659.724139886033,111.290643771631
"434",2021-03-30,504.053890069451,557.076462445743,726.538809283777,420.583056076596,584.770618530219,NA,NA,1348.71152307483,156.943224429355,712.480912065819,269.301516987399,338.362301471598,1193.22532968182,158.658630083356,500.736039333364,371.412440207337,319.449256026089,512.140532404617,391.442563097826,573.857566324308,939.896155175445,60.3992539568226,400.979517429742,803.350787030947,603.005995459674,695.549493972983,109.410592314938
"435",2021-03-31,508.027351411454,561.397523761254,726.624523091943,449.482195137389,580.660555612005,NA,NA,1290.21301006929,153.409283463567,743.176502345079,277.930844755177,339.798252596671,1226.41965071061,155.763176353523,502.139297071585,361.620610343506,330.328997660856,526.801043828413,356.796249283267,583.752161115481,960.537239117293,59.8640583764093,400.824993414702,772.967812945092,626.120904912663,711.775984500769,106.850841488825
"436",2021-04-01,508.095080866147,568.450892534856,722.138833797926,479.53435587548,620.16282699261,NA,NA,1224.46822964629,149.911588046146,766.49739125535,284.708793854743,343.649212432092,1254.92747388761,159.127612025513,497.637937833396,369.745745762429,341.28031654322,522.402890401274,318.097735022561,583.069376211762,981.549641359191,60.9052570510315,400.521096185121,753.794982075697,643.70938071265,729.74242401286,104.112538289731
"437",2021-04-02,503.828125220474,564.304419555325,720.010274228472,510.199826016389,611.486027498604,NA,NA,1180.38676952341,145.326526177713,783.791080888133,284.571476243698,346.409222386776,1237.49124607224,160.697682005775,491.358897894958,367.922798713312,351.33691983062,513.11789983287,290.340161966452,583.23717928132,993.518731243817,60.7106404763357,401.628518292913,741.57574249769,655.098639632314,673.682831737647,102.01342257711
"438",2021-04-03,503.139542431092,606.982538285694,711.124609448605,535.909756182527,650.417456807235,NA,NA,1125.36042632207,138.367380891238,731.320573090401,272.511617280689,352.908299881422,1211.96108856089,160.351043178963,486.94203233404,349.90166502775,366.046044211834,513.11789983287,260.353878664962,582.398163933531,997.777041110361,58.9882837902785,398.548339593101,696.47830873982,668.506248233944,673.682831737647,98.7664701810335
"439",2021-04-04,503.478189704558,558.595380968771,708.224625605657,549.206304035625,650.07495156405,NA,NA,1056.59636780846,136.917558956556,805.897277990562,272.621230461435,357.020341739584,1170.42725716267,153.928029623346,483.582166108406,348.755812596877,379.21625776971,513.11789983287,221.857974426563,576.953243642014,1000.69491824835,56.4874608054382,397.950846734944,677.397213903293,678.30966097492,673.682831737647,94.2426432521187
"440",2021-04-05,501.276982427029,556.290814933832,699.553245346205,548.911915522272,660.920950931557,812.099757741929,NA,1010.47689497441,135.14152708657,798.437518350016,269.873673700087,358.493590296476,1117.50462203292,149.809144740062,460.684379567732,345.734928915482,389.093917938117,424.829042147341,194.505621415069,576.82594476166,988.42824703106,55.6214170480422,397.270941068764,654.298080827151,677.97326936126,673.682831737647,90.3715077706593
"441",2021-04-06,484.570383602699,540.333441025239,630.253631444053,543.490260401359,678.617055162753,748.436590358504,NA,998.173336755182,127.747435219691,788.539421591517,253.761740670801,365.729292069568,1080.75961376709,151.358824201099,442.500014827812,335.370172836214,382.866697397165,482.656614985649,189.237760835077,569.743497963768,966.059611281882,59.9029816913484,392.542506208517,616.135891154096,643.949660436694,749.33151257773,85.87168788349
"442",2021-04-07,482.448194022311,516.100579991182,675.753377945466,537.55342538208,700.765727555346,697.355818888618,170.528106652319,955.299587868541,124.86591412451,692.362392467132,261.735798434996,369.337818598159,1022.90490011211,146.016508164364,429.975069726336,328.442974049567,393.996959398522,470.113732989734,181.943800032012,570.235334546955,924.203348437824,60.7592946200097,388.787572643027,600.485723946829,639.24017784544,741.169392342367,81.6059366533392
"443",2021-04-08,479.987357168457,510.225682485447,661.024888575621,575.43141410013,727.709473352521,680.641889988544,168.857444462108,904.575715946317,119.990887869141,769.044662650912,267.62600122456,375.193515393909,973.553417275536,142.019966396424,419.25265640666,335.422257037617,405.234587271275,484.611349842155,172.421128983566,570.634590126248,907.717869300804,62.5011129635365,380.22694220977,591.000218148286,656.588373921384,742.303291680453,76.8195327053331
"444",2021-04-09,466.520483926954,499.200429068295,642.082136970951,594.983717861974,761.731660842175,655.843302221638,167.290122201189,868.872752524871,116.384455806618,706.793945874557,271.535939518,387.016801280868,933.237256716529,139.980914474006,410.717138263432,336.463941065684,416.329060648833,489.009503269294,161.277577756661,564.188637730127,890.215873399105,64.5056636829027,372.119582220632,574.359301786046,668.65041606837,756.418383440769,NA
"445",2021-04-10,462.468004887809,492.548613467447,625.153659858181,613.260338065956,789.132080296929,628.659693139777,173.128828206151,830.150511012817,110.295203680953,645.289354287294,272.86093401054,383.911790081848,911.60569239629,136.738821917361,400.307848571293,339.797329955499,424.488866874909,489.009503269294,149.931416507449,568.696175357217,872.13188214768,67.0064866677429,364.089484239014,552.746292442364,668.458192289135,756.418383440769,NA
"446",2021-04-11,457.647925362141,477.664957825132,617.71084418244,620.521921395323,801.918942709148,611.842475915041,168.426861423394,795.88170468441,108.029856908012,765.834832087436,274.040179108901,386.485312877432,883.097869219287,130.580885111658,393.901239747562,342.089034817247,437.76644630418,489.009503269294,149.728806485142,568.447363909251,852.294004457716,68.9623832434351,358.23302406897,531.702046502463,664.18121320116,756.418383440769,NA
"447",2021-04-12,444.85834666757,473.946226268753,598.068096477748,623.514871281076,818.359194382001,604.818869837931,165.585013367881,772.104889720868,105.583282393236,765.002156376409,276.628736531145,385.385038638741,860.72956287868,127.481526189583,388.732214785048,344.328655477591,444.423130330716,457.245061851069,146.487046128224,573.383088679351,839.239927767267,68.5926117515132,350.496521715929,519.427765304735,664.133157256352,756.418383440769,NA
"448",2021-04-13,437.092035862746,469.302176531679,566.182559840024,634.52990815569,837.539488000329,576.245563296963,154.441524325961,729.457586691022,100.943852202252,777.553474307321,283.542798701308,382.541109462461,842.597523155188,127.236839958893,384.398186162633,344.901581693028,453.549229399352,457.245061851069,147.297486217453,560.398602883216,819.070233724066,68.7872283262089,338.541513752277,502.731807322774,662.739534856899,782.595818159691,NA
"449",2021-04-14,428.682295238337,461.463160246166,542.039837206621,646.207319185349,858.089802591395,542.658078085973,153.787038107116,694.811370601289,96.4312814305538,754.374349182977,290.894109054009,377.589875388348,810.845988582955,127.461135670359,371.596565686561,350.266254437574,470.298305337086,438.512186142885,150.944466618986,565.617856977741,788.456224943257,69.4294630227048,327.827848709451,478.825397157394,647.505800352538,786.877265660396,NA
"450",2021-04-15,420.94984916086,448.595999884423,520.482814452891,658.596169122276,843.704582377649,509.211440590434,156.12940983772,675.337026916864,92.697989948747,735.551102912555,293.822346882522,380.750832735098,770.11029437346,118.305792538701,362.946732568201,350.526675444591,481.607510457436,434.602716429872,151.552296685908,575.130555127851,751.253291433882,68.5439576078392,316.171587174878,460.056204832618,626.072848967854,775.049522564841,NA
"451",2021-04-16,412.811026355224,441.952913700374,493.525821784707,666.839047496152,887.202748262071,481.117016281996,155.595486869715,623.480925710663,88.855961821839,720.277920291834,303.245466805377,380.461777638493,730.82761914858,114.83940427059,353.016240380602,351.828780479675,491.592536497239,430.204563002733,148.513146351297,578.949521538479,717.821477113678,68.5926117515132,303.067950699422,435.874586568634,610.887170408302,849.906428867122,NA
"452",2021-04-17,398.870046930868,432.333096387863,481.483031737395,676.480271308454,884.006032659017,475.192022385397,155.233797117195,609.441282589333,87.1161755002203,773.545289791517,323.149293164222,372.83445283129,689.559833479931,113.024648059638,343.269646196477,371.360356005933,499.287090613932,430.204563002733,149.526196462834,588.705244823811,685.464115746814,72.1832875546496,292.642730484673,439.819235981954,584.985016156409,849.906428867122,NA
"453",2021-04-18,391.340789217471,427.741423151583,476.883057365823,681.116890393759,927.618366957834,469.351537118068,160.435240224861,615.555320722815,84.361513824324,697.064473408792,312.208452277186,371.659583728958,660.294803226439,109.293183041613,334.440885290953,376.516691944866,501.899660151228,430.204563002733,150.539246574371,599.103248823657,657.004279798926,74.5965330808767,282.928320739111,422.737986661948,573.307421567892,849.906428867122,NA
"454",2021-04-19,390.211964972584,424.790880273517,456.511742291722,687.789696696421,975.683269418049,459.079043737911,164.947750470584,603.931100073972,81.3531333098583,690.950723609369,318.996037700333,369.263223734519,648.077164722009,111.026377175668,331.430590945797,380.839680661344,501.756505656034,495.036602410188,151.3496866636,606.527088073408,650.107239885211,75.1901136336987,273.435395415108,423.123277999993,571.192959996309,849.906428867122,NA
"455",2021-04-20,391.239195035431,439.814206584617,486.454432611018,721.42358434697,1005.02455191752,476.863415275404,167.892938455388,576.455669449435,80.0120480202772,744.698597730827,347.668918518898,364.200097364946,645.570195347147,109.904898618338,338.564508089574,400.579592993217,518.326638474775,438.837975285636,141.016575525925,618.770925838392,652.735436079898,70.8112407030446,261.588554261984,432.260186873638,592.673967325802,799.956208025564,NA
"456",2021-04-21,384.714590899983,453.554308626261,407.054874979982,757.437112480454,1048.63688621633,460.891284343368,171.148146228067,537.808909889645,75.3363722809269,795.433618338731,340.413971402018,360.144001654514,651.64831701518,109.497088233855,338.813018905079,406.621360356006,519.400297188732,457.896640136571,132.709564611323,629.296228718593,650.138841442662,70.2955067801009,249.221482258222,409.711469994703,585.177239935643,806.759604054081,NA
"457",2021-04-22,379.059181433099,449.294353228343,364.812253188875,749.292363611028,1084.4857683363,422.392908787019,174.179450820614,513.050829546655,71.838676863506,700.484711275592,346.690831675314,355.864121353162,639.297655645961,113.921830905502,336.886231715527,398.183719728662,530.494770566291,428.901406431729,128.252144120561,638.40967128941,610.302444812357,70.6263549570836,238.919881255506,387.52969724724,547.597491095233,805.91895454481,NA
"458",2021-04-23,374.84866699967,438.129429142407,373.183635119747,747.575097283138,1119.30713472672,397.26567635073,174.248344106808,491.53847315107,69.1021379617932,748.515774198224,344.675635506205,355.910743142937,599.411261265502,113.187772213432,329.984257999555,399.485824763746,535.183080283904,413.752211293806,125.212993785951,640.596897506406,563.866589601002,68.7969591549437,226.46009484272,375.03524957063,529.192064233498,791.20758813257,53.4936907693765
"459",2021-04-24,363.470118611208,432.577520058236,365.269393499093,747.575097283138,1152.18763807243,376.495333245695,170.665893224707,472.818948989297,67.344228865991,795.118753508934,339.488884338135,354.017898478069,545.618861250603,113.391677405673,323.793025215929,401.829613826897,544.488122471534,413.752211293806,121.768623406725,639.399130768527,523.35865987486,68.4661109779609,215.597056585355,366.210243208736,512.420539495259,791.20758813257,52.7089605923209
"460",2021-04-25,360.907687575314,427.23511697724,364.383684148045,738.669844754217,1203.4492561357,368.025690623298,169.305250822371,455.986473634154,66.0212663505934,655.750029438369,354.778116241598,351.052752648374,505.016189905898,115.981273347145,319.518639189234,401.465024417074,541.267146329662,413.752211293806,113.461612492124,636.650632215423,485.14974345329,67.6097980492997,206.531647702964,354.981752785702,505.981042890892,791.20758813257,52.6819526703573
"461",2021-04-26,356.652020172089,426.510575382922,344.912364059686,738.375456240865,1238.04228569732,366.410636819471,172.577681916597,447.985386694041,64.2089889322406,651.89405446114,346.966671437851,348.264769619824,472.875819267359,117.021189827578,317.298609237386,401.985866431107,540.014544496712,406.259061010533,106.978091778288,628.87961420107,462.636267232461,66.8799858941907,201.035743568015,352.248019006238,501.367672189256,791.20758813257,50.4252907462817
"462",2021-04-27,348.885709367266,422.774384992945,329.283879704099,734.965455961196,1247.51826409209,354.372852072339,173.62830453106,434.474117238568,61.3637133854266,638.768220134627,342.738734466201,341.457988312663,456.667494819271,118.366964096374,312.260466637705,405.058834313905,538.153536059186,412.449054722802,104.141551465985,647.742993744475,442.906361530455,66.3447903137774,191.434651433483,341.349778301529,489.545909766314,750.211262064176,50.7463849296276
"463",2021-04-28,342.090187413045,415.895604555324,313.069684326044,730.181642619214,1263.61601052176,337.180040939736,176.590715837413,422.925378541991,59.660172612175,620.911952109268,339.300976028284,338.558112988653,437.174528863711,117.286266577492,307.658046334543,417.246537442291,547.387000999218,405.933271867782,95.4293205067682,639.266045575429,410.322522335191,65.2549374954812,181.977781712989,330.891870554586,449.082804237381,734.4441962682,50.2572414540633
"464",2021-04-29,337.021766553502,413.01489701165,299.526902635828,718.209843076203,1291.3589352197,325.724426749798,176.091239512504,411.905013511269,58.391578419328,603.740627007496,338.219298706192,325.438741345947,409.311354954529,120.793435884051,303.269345332717,420.007000116669,552.36161970722,406.584850153284,89.756239882162,632.652290109751,376.877540699383,64.9532818047029,171.66587910927,322.507197150459,450.380314747216,735.060020908713,49.9166415492992
"465",2021-04-30,333.804617455574,410.422260222343,278.469877096399,701.257971182308,1288.84723010301,316.015324231441,164.431050824127,403.149107048505,57.0686159039304,585.620230665199,326.740028239005,317.028170470523,380.138417453582,123.383031825522,299.163946660566,427.871714528575,560.736157676087,400.55775101239,87.527529636781,618.018705181753,347.759338971262,64.0483147323677,163.280375893059,316.874604732368,454.897573559235,718.12973079177,49.3539765083894
"466",2021-05-01,328.916808475212,405.341739645319,269.755639932863,687.004660660814,1300.94908202886,306.024526282184,177.641338451875,410.546338370496,55.8362672594505,570.412707061118,324.738082014822,307.498676640497,352.991520508647,126.400828670701,295.187773612479,436.101018350306,566.390760236262,400.55775101239,76.9918084767981,600.659766951625,323.239163852285,62.1508031290842,152.118591206615,308.966958699154,466.911559761412,718.12973079177,48.9053449157707
"467",2021-05-02,323.825811130771,397.764605863776,268.755645504261,671.77005509481,1264.07268417934,302.662960806776,177.038522197675,387.29789707281,54.6945324858883,541.379483703156,333.843203259467,290.444425940774,331.370188716469,129.071986689069,289.31794815024,438.34063901065,574.371623343345,400.55775101239,71.5213378744993,612.637434330413,303.396019236079,61.0706811395229,146.03034501401,297.426565764369,461.38512610841,718.12973079177,48.5887520527521
"468",2021-05-03,312.244074378229,395.180698491269,242.9986461504,670.273580151934,1173.42296314986,299.611260305358,177.382988628646,389.562355640766,54.3139542280342,536.998236592806,326.489483825871,295.479579236482,316.420465219842,130.071122131054,284.485241158043,438.392723212054,576.375786276065,382.965137303834,66.4560873168152,617.908765239629,290.810698981155,60.6814479901314,140.436575669535,295.573497900437,459.991503708958,718.12973079177,46.6171737494042
"469",2021-05-04,305.109905150543,389.078836148759,218.298783763919,652.855593111898,1134.49153384123,289.263648143627,179.415340571377,379.447774037228,54.85763745354,507.612842145592,317.713202123465,273.268958587636,307.016771932094,129.989560054157,279.587921353815,424.694578242971,575.015818571719,378.40408930532,69.2926276291183,610.953617322091,272.513397216935,59.0661304201567,130.459475098403,285.666006350702,468.353238105673,701.101690731888,45.7484189262394
"470",2021-05-05,295.187540037985,380.401795850542,213.055955831103,637.571922793668,1085.17077882267,275.939454262052,165.585013367881,376.805905707945,53.4078155188577,494.300476521806,315.429393434505,264.699873626977,292.721930231349,130.336198880968,274.191923179807,403.808813480225,578.558892327778,365.861207309405,70.5082877629625,594.636215385771,246.118196355856,56.8961556122993,123.032020775445,279.776553040582,463.835979293654,696.517218408074,45.3703080187481
"471",2021-05-06,282.093178797294,373.077815156171,220.841626739508,607.029114533323,1053.08945437773,265.620011643411,184.65123032214,372.050542715237,53.9877442927306,476.859054101582,298.801917093577,270.872598593197,273.003848658454,125.687160497855,267.154096884692,413.965232753879,577.664176732814,359.50831902576,65.6456472275858,584.654825903447,229.432574021645,54.3369476550503,116.042384495102,268.40128496496,468.305182160864,684.689475312519,45.1977574062024
"472",2021-05-07,270.850089318218,374.31739234163,188.470378522177,580.190695066,999.772804855354,255.732502018817,190.179916539228,371.295723192585,53.6796571316107,457.137473103493,290.162953002216,270.238542252256,253.705300736046,125.625988940182,260.180883401608,432.350955849264,576.948404256842,349.571750171854,61.3908367591311,580.835859492819,216.741915241884,53.0816707482628,110.371353143106,262.952164612605,454.032566552678,678.863578713386,44.9156746656929
"473",2021-05-08,260.713247599132,369.341624766193,183.727547803662,550.923570363516,935.267650722286,246.64312944844,192.418948340542,369.937048051811,52.936623390086,439.448337120491,288.600664041467,268.979753928329,239.175110889907,124.361776748283,254.150354278675,436.257270954516,586.360812315868,349.571750171854,58.554296446828,572.439919702181,204.261933511798,51.5150073219621,105.756235893889,250.035731184802,441.153573343944,678.863578713386,44.8946685041656
"474",2021-05-09,249.43629339271,368.302824167111,181.456131887265,536.474000833119,878.411780353671,241.112509155101,196.931458586265,370.691867574463,52.5741679064154,416.502003055144,270.051945686356,269.240835951069,227.070030194144,125.931846728545,246.085349946138,450.372089534826,591.58595139046,349.571750171854,55.3125360899102,570.461000743946,195.392429720506,50.0164596968049,102.227937550459,231.376622099467,435.098524298047,678.863578713386,44.9831944706021
"475",2021-05-10,241.015264525851,364.784869197109,171.727614660433,532.622417783421,820.870899498686,237.018535559353,200.858375899337,374.315001283193,52.3929401645802,412.532617049172,271.690120695314,274.770180218393,214.187277365771,124.789977651991,240.513737462505,456.518025300422,599.495237249945,335.074133319433,54.5020960006808,571.496750725011,191.610776678851,49.646688204883,98.9520284315946,231.725219024365,433.080174616081,678.863578713386,45.4228234225663
"476",2021-05-11,232.492641476954,360.507454965593,157.827692102858,510.0280993836,782.624480676425,227.271873650209,206.042595685455,366.842288008937,52.6647817773331,396.8251895684,264.203901812464,273.697879053566,206.410556039668,123.933575844575,234.789705012029,459.799329988833,606.116132652681,318.947570753257,46.6003051306936,558.257667168166,184.726904080741,48.8195677624261,94.5068875989224,224.27625315549,418.182831725381,668.120859984448,45.1047301194386
"477",2021-05-12,219.556315630547,354.623828043059,147.470606949476,474.873204414061,740.382167350345,212.529812766437,213.121380841914,364.728793345511,52.4110629387637,381.841503521047,238.097896688084,270.975166530702,198.357556455927,125.524036344061,225.621312658647,447.403290054834,593.124862213798,313.083366183739,44.57420490762,550.966913111513,172.260089666259,47.9729856624996,87.759338942143,214.7540529438,433.84906973302,658.971465325407,45.2832824924207
"478",2021-05-13,204.92675341681,347.875988857423,137.027807987927,441.141187259061,673.593644929381,201.046029033409,223.214247269372,355.293549312359,52.0848530034602,371.280847594633,225.352654210297,268.401643735118,186.405963681074,124.871539728888,215.29651664378,447.038700645011,588.329186624789,277.409455052501,39.9141743945506,537.988213628121,159.084873672247,47.6421374855169,83.1390708924246,206.332685126525,418.423111449425,589.00205617005,45.5998753554393
"479",2021-05-14,190.884179810414,330.626661262576,135.113532938888,414.621688681203,621.647016379742,191.740689966009,239.593626062055,348.953065322081,51.2874509393849,345.50371456187,220.595923982079,268.989078286284,174.382743209797,122.343115345089,205.549922459655,442.455290921515,579.990437279721,279.689979051758,36.8750240599401,530.419716559785,149.770314613519,47.544829198169,79.0132796908366,198.204872614427,395.404313886054,620.927187533754,45.3177926149298
"480",2021-05-15,179.92329639256,319.819643265399,131.356411014281,384.692189823676,551.775946770118,181.280399631918,232.411500976304,337.555290530034,52.2298351969284,330.603594535695,207.147229882798,274.220043099047,165.050677618473,120.181720307326,195.092587343185,428.496724945416,575.087395819316,279.689979051758,34.6463138145592,524.245720862603,140.347783566832,47.6907916291908,76.0361170010515,188.223992238398,370.271054751099,620.927187533754,45.4978454280209
"481",2021-05-16,169.176889581234,317.410324228872,128.5421409795,373.309167307371,516.840411965306,175.834287967849,234.082163166515,329.705167494452,53.2265877770225,336.729282338144,205.08867025757,285.959409764412,156.097215565394,119.651566807497,189.464645741371,428.548809146819,567.46441895022,279.689979051758,32.6202135914855,487.456344440219,133.901065846796,47.72971494413,73.3680023413479,176.46343282473,367.051306448916,620.927187533754,45.8819580959487
"482",2021-05-17,162.234620475179,314.250275347629,129.199280175439,367.593123673105,529.056432305551,173.524385434468,235.373912282657,321.779562506605,53.2084650028389,336.117459683088,204.933284539809,278.956816940195,147.98282081329,118.163058904132,185.33605272644,425.632093868231,562.811897856405,276.106298481497,26.3393028999572,473.57498016886,130.182615920043,47.9146006900909,71.874270195954,172.041756040497,362.389879802471,620.927187533754,46.3771033319493
"483",2021-05-18,153.068567606695,306.289047226931,130.484987297928,345.391323291087,493.207550185581,163.223722511221,237.216807688353,313.702993614227,52.628536228966,325.431454724907,185.016208236038,292.132134730632,144.462831160422,117.816420077321,177.60902310299,432.819713661894,549.176432189147,260.142630486696,21.2740523422732,457.899858947054,128.70260964608,49.1601467681436,70.2620696390288,165.088164749108,343.311669713414,572.707140682207,NA
"484",2021-05-19,144.658826982286,303.504363268046,112.285088697363,308.739953378672,454.161952462556,151.796277864373,255.955781533189,300.116242206488,52.8278867449848,315.060314596523,172.275783920043,294.00633067959,139.377264714273,120.079767711205,169.194446889975,445.892848214137,539.334560644539,252.160796489296,15.8035817399743,445.511363363486,124.589140251188,50.3667695312572,65.8478336093647,153.749591086634,323.608732341843,549.032104502509,NA
"485",2021-05-20,136.948957389707,300.658573391568,109.756531356468,285.556857952145,405.412039515972,141.617682961182,242.418250796019,297.172446068145,52.2117124227449,NA,163.615138100623,279.721414292506,130.167989459678,121.772180806812,159.151296466014,431.51760862681,522.263387092618,235.382655637618,14.3853115838228,426.318163993708,113.167810695716,51.1257741725706,60.6249219009874,148.979317377502,300.589934778472,518.582997277175,NA
"486",2021-05-21,129.543870343247,293.526639866775,98.8851633540899,263.232395689563,361.685536802759,133.129260643392,248.067500263947,285.321779562507,51.8130113907073,NA,155.190582208964,273.296931661501,121.122434654053,123.872404286903,150.314251866639,402.402540042334,500.289172080293,226.749243354716,13.1696514499786,401.842061089228,101.667477246615,52.8967850023018,55.7934710307133,140.888199278551,287.807053459355,494.116186559676,NA
"487",2021-05-22,122.206512751481,286.124094421213,94.3423315212958,243.017717772676,340.10770648214,124.161956093072,249.342026058541,270.829244727586,50.979363778265,NA,147.112933966262,264.364196740596,113.66292169783,123.56654649854,141.26845818224,384.433490558176,482.072762566817,226.749243354716,12.3592113607492,383.667252762284,93.0929213248679,54.0352919642719,51.4152906045587,132.925511625616,275.745011312369,494.116186559676,NA
"488",2021-05-23,116.31405019317,281.715738937712,92.0566299702045,232.861314062007,305.172171677328,120.490525643674,248.670316518147,261.62044655123,50.5081716494932,NA,152.705615265228,259.217151149428,106.203408741608,122.363505864313,134.151108426163,363.651894198237,466.039459105055,226.749243354716,11.5487712715197,365.394077118703,85.7718938486831,54.9013357216679,48.5823503288117,132.118234536378,269.497738487237,494.116186559676,NA
"489",2021-05-24,111.121458666689,278.869949061234,77.8138521799664,228.470018737829,283.023499284735,118.7252342767,248.446413338016,251.505864947691,49.8376290047027,NA,146.691344809544,254.340511938955,101.915979484191,121.731399768364,129.863468489309,353.026717111952,447.608317848789,181.464552512323,9.72528107075344,347.693746436716,81.8954361346745,55.7089945066553,46.5735381332819,122.889589629865,266.326046129863,494.116186559676,NA
"490",2021-05-25,105.793408230822,264.894152766016,71.0853182389412,214.903614747491,262.929858351248,110.77203327762,246.190158215154,236.484956446914,48.5871575860392,NA,126.072021424727,247.160756313593,98.5494777522328,121.221636787759,123.695430048463,341.3598559976,423.021533299167,167.292724802653,9.11745100383136,326.938242626227,76.3888647488103,56.7501931812775,42.5816677447292,115.770873479315,258.204591457191,418.086280942133,NA
"491",2021-05-26,97.3385146366174,253.755416930477,67.3139106796405,192.014907834316,227.423481474462,101.091100302353,243.210523587253,222.671759182379,47.4635455866605,NA,123.522009296812,238.144102171093,91.4685683342549,121.201246268535,117.212611241311,324.015816930282,397.361090035588,150.025900236849,9.52267104844608,311.425138161236,68.7623555505976,57.8108535133692,39.7435766684808,110.707044465006,242.057794001465,382.915851472872,NA
"492",2021-05-27,93.4102062644101,253.764146347276,64.2710704897501,175.112100692647,205.617314325053,94.2083419406937,239.145819701792,210.896574629006,45.4156721039218,NA,115.473270024856,235.691796028924,81.03138971238,121.099293672414,110.686717226137,306.255104251738,375.45845227086,163.05746594689,9.52267104844608,301.860363196436,62.9134339590126,59.1342462213003,36.4161595446033,105.257924112651,230.764646971418,396.268493678267,NA
"493",2021-05-28,89.5044743771007,260.127891193756,60.971088875362,160.270013144447,189.86207313857,87.3537531221244,239.938092493026,200.404583264142,44.8719888784159,NA,110.404563820666,233.26746296062,73.438853891369,121.935304960606,104.349691430747,289.53607560126,353.269505515743,147.908270808967,10.5357211599829,295.709512750227,56.8327676127857,60.5744088740487,33.7686480869051,99.6253316945608,222.018465016233,306.416746129224,NA
"494",2021-05-29,87.8563909795655,259.193843596261,59.7139530222617,148.298213601436,178.673568527878,81.6635054179421,239.318052917278,188.855844567564,42.8059926214937,NA,106.963191761406,229.043528806998,67.5653827845492,121.833352364485,98.8758265345468,277.140035667261,327.179598766581,147.908270808967,10.3331111376755,285.745482206134,51.2471923332936,61.9367248969189,31.3786766542749,94.2496001685007,215.242576798205,306.416746129224,NA
"495",2021-05-30,84.5376476995973,255.571135624671,58.3139608222183,141.085695024294,167.142558674002,78.1141429886007,239.059703094049,183.647589861264,40.9937152031409,NA,102.116120999605,225.752030448877,63.7998124582257,121.670228210691,94.2369579784447,266.671111185186,310.036847967063,147.908270808967,10.7383311822903,281.209013015327,47.0626194341362,63.0168468864802,29.282300850222,91.4424775627424,207.649737518429,306.416746129224,NA
"496",2021-05-31,81.7494518147261,254.07840535204,52.9711334465422,139.221234439727,153.32818053223,76.7432252248868,239.197489666438,176.476804396069,39.9969626230468,NA,98.2917050779559,222.115530846421,61.037029881847,121.486713537674,91.526533350665,264.275237920632,297.761350004151,120.867771960632,10.3331111376755,263.757493781305,45.0137851260528,65.31332246789,28.0512595303974,87.2409672573917,206.544450787829,306.416746129224,NA
"497",2021-06-01,78.9838324147526,251.276262559558,49.8140081790973,132.474831008727,145.108054695804,70.9966384345246,239.059703094049,164.097764224574,37.5866336566376,NA,92.7640689631688,213.499824095987,58.9086640452294,120.915778999396,88.2693849287733,251.566692778213,285.629006536434,121.193561103383,11.5487712715197,251.936056846588,41.9879360001045,65.8874413632424,25.7849073097997,83.6449147689692,198.182716391114,208.500628287758,60.0971276894939
"498",2021-06-02,73.3509994327658,234.332464552675,47.4711640892287,118.540441376698,132.66369752677,64.2453379406186,236.751778006542,154.511556286892,35.8468473350189,NA,84.5912620250929,204.986685283058,55.2454189995125,118.489307211719,83.9552371715983,237.972716211937,265.87368619962,102.460685395199,12.9670414276713,240.84948163028,37.5689848831843,67.960107883752,22.9880226375622,79.7186125622223,190.589877111338,163.349929644479,63.2870633614252
"499",2021-06-03,70.1902915470818,220.426503591849,44.6426084197531,108.359505289916,123.872729618369,60.1513643448703,233.548240198509,137.754562884014,33.8170966264637,187.587810540848,76.1125018132851,198.674094947513,50.4872934513048,118.387354615598,77.7043617922507,227.503791729862,245.545747882029,101.483317966945,13.372261472286,230.601921761761,33.5529536237664,71.0545114214143,20.814384825989,76.1042128672262,186.505121802598,213.290375491743,67.0156570325208
"500",2021-06-04,66.3071361446701,207.707743315689,41.7140533074173,97.6388569286545,121.132687672894,57.8978008976694,226.245551861919,128.017391041802,31.8960825630097,178.862622579602,69.9657319083475,190.505957378919,46.5170725637681,118.061106308011,73.2990934027237,216.14943582393,234.487063128269,103.763841966203,12.5618213830565,224.555224944933,29.968810316181,69.7992345146267,19.4803274961372,74.5813947216188,183.81398889331,192.772662468958,72.1726696874727
"501",2021-06-05,62.7852045006223,198.559314510325,40.8712008604524,90.1074174620472,115.195930124364,54.5080658791714,223.507043735697,119.186002626772,30.6999794668969,169.973287076755,64.9427982411734,185.181748986605,42.9663853267185,118.713602923185,69.5217290070406,206.513858564309,210.437107935626,103.763841966203,13.9800915392081,213.705888551103,27.0667339569163,70.2857759513661,18.0587065577623,71.9027025618755,177.182268509708,192.772662468958,76.866046348715
